03/21/2013 16:31:14.78	5.00	0.10	On	
03/21/2013 16:31:15.15	5.00	0.09	On	
03/21/2013 16:31:15.49	5.00	0.11	On	
03/21/2013 16:31:15.86	5.00	0.15	On	
03/21/2013 16:31:16.21	5.00	0.06	On	
03/21/2013 16:31:16.57	5.00	0.05	On	
03/21/2013 16:31:16.93	5.00	0.10	On	
03/21/2013 16:31:17.29	5.00	0.14	On	
03/21/2013 16:31:17.64	5.00	0.10	On	
03/21/2013 16:31:18.01	5.00	0.14	On	
03/21/2013 16:31:18.35	5.00	0.10	On	
03/21/2013 16:31:18.71	5.00	0.10	On	
03/21/2013 16:31:19.06	5.00	0.09	On	
03/21/2013 16:31:19.43	5.00	0.04	On	
03/21/2013 16:31:19.78	5.00	0.06	On	
03/21/2013 16:31:20.16	5.00	0.11	On	
03/21/2013 16:31:20.49	5.00	0.11	On	
03/21/2013 16:31:20.86	5.00	0.07	On	
03/21/2013 16:31:21.21	5.00	0.08	On	
03/21/2013 16:31:21.57	5.00	0.12	On	
03/21/2013 16:31:21.92	5.00	0.14	On	
03/21/2013 16:31:22.28	5.00	0.09	On	
03/21/2013 16:31:22.64	5.00	0.09	On	
03/21/2013 16:31:22.99	5.00	0.10	On	
03/21/2013 16:31:23.35	5.00	0.15	On	
03/21/2013 16:31:23.71	5.00	0.09	On	
03/21/2013 16:31:24.06	5.00	0.07	On	
03/21/2013 16:31:24.42	5.00	0.08	On	
03/21/2013 16:31:24.78	5.00	0.16	On	
03/21/2013 16:31:25.13	5.00	0.10	On	
03/21/2013 16:31:25.49	5.00	0.05	On	
03/21/2013 16:31:25.86	5.00	0.09	On	
03/21/2013 16:31:26.21	5.00	0.10	On	
03/21/2013 16:31:26.56	5.00	0.08	On	
03/21/2013 16:31:26.93	5.00	0.07	On	
03/21/2013 16:31:27.28	5.00	0.14	On	
03/21/2013 16:31:27.64	5.00	0.15	On	
03/21/2013 16:31:28.01	5.00	0.10	On	
03/21/2013 16:31:28.35	5.00	0.05	On	
03/21/2013 16:31:28.71	5.00	0.07	On	
03/21/2013 16:31:29.07	5.00	0.08	On	
03/21/2013 16:31:29.42	5.00	0.14	On	
03/21/2013 16:31:29.78	5.00	0.09	On	
03/21/2013 16:31:30.14	5.00	0.05	On	
03/21/2013 16:31:30.50	5.00	0.09	On	
03/21/2013 16:31:30.85	5.00	0.14	On	
03/21/2013 16:31:31.22	5.00	0.10	On	
03/21/2013 16:31:31.57	5.00	0.06	On	
03/21/2013 16:31:31.93	5.00	0.11	On	
03/21/2013 16:31:32.28	5.00	0.16	On	
03/21/2013 16:31:32.64	5.00	0.13	On	
03/21/2013 16:31:32.99	5.00	0.07	On	
03/21/2013 16:31:33.35	5.00	0.09	On	
03/21/2013 16:31:33.71	5.00	0.14	On	
03/21/2013 16:31:34.08	5.00	0.17	On	
03/21/2013 16:31:34.49	5.00	0.03	On	
